날짜,제목,언론사,URL
2025.05.07 18:34,'슈퍼 추경' 가능성에 공모 회사채 시장 한산,파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005346207&office_id=014&code=138040&page=1&sm=
2025.05.07 16:29,"김병환 ""가상자산 현물 ETF 도입, 차기 정부서 조율""… ""제4인뱅,...",디지털데일리,https://finance.naver.com/item/news_read.naver?article_id=0002196026&office_id=138&code=138040&page=1&sm=
2025.05.07 15:42,'가치투자' 액티브 공모펀드의 반전…변동 큰 장세에서 성과 두각,한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005128480&office_id=015&code=138040&page=1&sm=
2025.05.07 06:31,"조선이냐, 방산이냐…올해 시총 증가율 1위 업종은 [줍줍리포트]",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004482052&office_id=011&code=138040&page=1&sm=
2025.05.05 10:00,[머니디렉터] 유행처럼 번지는 감액배당 릴레이,머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005189737&office_id=008&code=138040&page=1&sm=
2025.05.05 07:26,시총 증가율 상위권 '싹쓸이'...하반기 '살까 말까',한국경제TV,https://finance.naver.com/item/news_read.naver?article_id=0001208170&office_id=215&code=138040&page=1&sm=
2025.05.02 20:06,"김종민 메리츠증권 사장, 금융지주 보유주식 전량 처분",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127192&office_id=015&code=138040&page=1&sm=
2025.05.02 18:01,"""배당 늘려라""…삼성SDS·현대로템 등 주주환원 압박",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481222&office_id=011&code=138040&page=1&sm=
2025.05.02 14:54,중복상장 놔둔 채 '무조건 퇴출'이 답일까 : 이재명식 저PBR 대책의...,더스쿠프,https://finance.naver.com/item/news_read.naver?article_id=0000004938&office_id=665&code=138040&page=1&sm=
2025.05.01 18:32,자본성증권 콜옵션 행사로 분주한 기업들,파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005344388&office_id=014&code=138040&page=1&sm=
2025.05.01 17:26,美 관세 무풍지대에 거래대금 늘어…증권株 20개 중 8개가 신고가,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004480798&office_id=011&code=138040&page=2&sm=
2025.05.01 14:45,공매도 비중 상위 종목 줄줄이 하락…잔고도 증가세,이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006002849&office_id=018&code=138040&page=2&sm=
2025.04.30 18:26,주요 타깃 화학·이차전지株 약세… 게임·화장품株는 '무풍' [공매도.....,파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005343950&office_id=014&code=138040&page=2&sm=
2025.04.30 14:38,"코스피, 낙폭 확대…휴장 앞두고 불확실성 피하기",SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000438161&office_id=374&code=138040&page=2&sm=
2025.04.30 13:15,[서울데이터랩]LG에너지솔루션 4.29% 하락 현재 시장에서 가장 큰 ...,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003537829&office_id=081&code=138040&page=2&sm=
2025.04.30 12:03,관세도 실적도 뚫은 증권주…ATS·규제완화 타고 본격 '랠리',머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005188148&office_id=008&code=138040&page=2&sm=
2025.04.30 10:39,"증권주, 대선 공약·실적 기대감에 52주 신고가 '속출'",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013215006&office_id=003&code=138040&page=2&sm=
2025.04.30 09:57,관세 무풍지대에 실적 기대감까지…증권주 장초반 강세,머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005188026&office_id=008&code=138040&page=2&sm=
2025.04.30 09:23,"코스피, 美 훈풍에도 하락 출발…두산에너빌리티·신한지주↑",디지털타임스,https://finance.naver.com/item/news_read.naver?article_id=0002951684&office_id=029&code=138040&page=2&sm=
2025.04.30 04:31,‘이 그룹’ 질주 거침없네…시총 증가율 상위 10곳 중 4곳 차지한 대...,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004480031&office_id=011&code=138040&page=2&sm=
2025.04.29 17:25,삼성전자·SK하이닉스·한화에어로 1분기 시총 50조 늘었다,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003537589&office_id=081&code=138040&page=3&sm=
2025.04.29 15:45,"코스피, 0.65% 올라 3거래일째 상승 마감…코스닥도↑",이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006001255&office_id=018&code=138040&page=3&sm=
2025.04.29 15:40,"메리츠금융, 1Q 순익 6166억 전년比 4.5%↑…보험은 '부진'",이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006001245&office_id=018&code=138040&page=3&sm=
2025.04.29 15:01,"브이원씨, 메리츠 손 잡고 ‘벤처대출’ 펀드 3000억으로 키운다",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005125554&office_id=015&code=138040&page=3&sm=
2025.04.29 10:12,"[Why&Next]""밸류업"" 외쳤지만…결국 '개미' 외면한 동원그룹",아시아경제,https://finance.naver.com/item/news_read.naver?article_id=0005585303&office_id=277&code=138040&page=3&sm=
2025.04.29 06:03,"세금 없이 배당 주는 감액배당, 정부는 ‘과세 검토’ 하지만 ‘고민.....",경향신문,https://finance.naver.com/item/news_read.naver?article_id=0003366277&office_id=032&code=138040&page=3&sm=
2025.04.28 21:01,감액배당 제동 걸리나…메리츠·우리금융 ‘화들짝’ [재계 TALK TAL...,매경이코노미,https://finance.naver.com/item/news_read.naver?article_id=0000096704&office_id=024&code=138040&page=3&sm=
2025.04.28 16:27,'경제지표·기업실적 앞두고 관망세' 코스피 소폭 상승…코스닥은 하...,아시아경제,https://finance.naver.com/item/news_read.naver?article_id=0005584947&office_id=277&code=138040&page=3&sm=
2025.04.28 15:54,"코스피, 美경제 지표 발표 앞두고 2540선 강보합 마감…SK하닉 1%...",디지털타임스,https://finance.naver.com/item/news_read.naver?article_id=0002951171&office_id=029&code=138040&page=3&sm=
2025.04.28 13:07,[서울데이터랩]SK하이닉스 1.63% 하락하며 시장 하락세 주도,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003537094&office_id=081&code=138040&page=3&sm=
2025.04.28 10:01,'실적 시즌' 코스피 소폭 상승…코스닥 하락세,아시아경제,https://finance.naver.com/item/news_read.naver?article_id=0005584586&office_id=277&code=138040&page=4&sm=
2025.04.28 06:01,"채권의 달인에서 ‘미다스의 손’으로, 김용범 부회장의 질주[2025 파...",한경비즈니스,https://finance.naver.com/item/news_read.naver?article_id=0000089950&office_id=050&code=138040&page=4&sm=
2025.04.28 06:01,위기에서 빛난 베스트 금융 CEO…미래를 이끌 파워 금융인 30인[20...,한경비즈니스,https://finance.naver.com/item/news_read.naver?article_id=0000089949&office_id=050&code=138040&page=4&sm=
2025.04.28 05:01,쎄크 코스닥 데뷔·오가노이드 일반 청약 [이번주 증시 캘린더],서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004478982&office_id=011&code=138040&page=4&sm=
2025.04.27 17:51,올 수익률 31%…'가치투자' 액티브 공모펀드 질주,한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005124564&office_id=015&code=138040&page=4&sm=
2025.04.27 15:44,"韓 교보생명과 日 SBI그룹 간 전략적 협력, 신의 한수 될까",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005483211&office_id=009&code=138040&page=4&sm=
2025.04.27 07:20,"""너무 내렸나"" 낮아진 금리에 4월 채권개미 매수세 '뚝'",연합뉴스,https://finance.naver.com/item/news_read.naver?article_id=0015353856&office_id=001&code=138040&page=4&sm=
2025.04.26 07:52,조정호 회장의 경우 [하영춘 칼럼],한경비즈니스,https://finance.naver.com/item/news_read.naver?article_id=0000089906&office_id=050&code=138040&page=4&sm=
2025.04.26 07:01,‘대한민국’도 홈플러스 채권자라고?…무슨 사연이 [투자360],헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002463022&office_id=016&code=138040&page=4&sm=
2025.04.25 11:19,홈플 진실공방…시름깊은 부동산펀드,헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002462724&office_id=016&code=138040&page=4&sm=
2025.04.24 16:08,폭락장에도 배당률 8% 기대되는 이곳…슈퍼개미들도 주목한다,매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005481995&office_id=009&code=138040&page=5&sm=
2025.04.24 13:26,[서울데이터랩]삼성바이오로직스 2.16% 하락하며 증시 견인,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003536234&office_id=081&code=138040&page=5&sm=
2025.04.24 13:00,내부통제 비상걸린 증권·운용사…책무구조도가 불러올 변화는?,비즈워치,https://finance.naver.com/item/news_read.naver?article_id=0000035593&office_id=648&code=138040&page=5&sm=
2025.04.24 09:34,"[단독] 메리츠, 싱가포르 '노영진 헤지펀드'에 1500억 투자",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005123362&office_id=015&code=138040&page=5&sm=
2025.04.24 09:21,"세계 1위 연기금, 1년새 국내주식 4兆 증발…삼성전자는 추가 매수",아시아경제,https://finance.naver.com/item/news_read.naver?article_id=0005582851&office_id=277&code=138040&page=5&sm=
2025.04.24 06:11,호실적에 주주환원 확대 기대감까지…훈풍 부는 금융株,뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008211202&office_id=421&code=138040&page=5&sm=
2025.04.23 18:01,"‘리테일 강화’ 마지막 퍼즐…메리츠證, PIB센터 오프라인 매장 신설",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004477613&office_id=011&code=138040&page=5&sm=
2025.04.23 13:04,[서울데이터랩]크래프톤 하락폭 가장 커 주가 1.58% 하락하며 약세 ...,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003535855&office_id=081&code=138040&page=5&sm=
2025.04.23 10:11,누그러진 트럼프에 코스피 1%대 강세…2510대 탈환 [투자360],헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002461341&office_id=016&code=138040&page=5&sm=
2025.04.22 18:04,수억 배당받아도 '세금 0'…감액배당 손질하나,한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005122602&office_id=015&code=138040&page=5&sm=
2025.04.22 17:29,"이남우 기업거버넌스포럼 회장 ""코리아 디스카운트는 재앙""",머니S,https://finance.naver.com/item/news_read.naver?article_id=0001072629&office_id=417&code=138040&page=6&sm=
2025.04.22 15:03,"메리츠, 4.7% 금리에 실탄 충전…고려아연은 3%선",머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005184134&office_id=008&code=138040&page=6&sm=
2025.04.22 13:50,[서울데이터랩]SK하이닉스 1.13% 하락하며 횡보 LG에너지솔루션 보...,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003535523&office_id=081&code=138040&page=6&sm=
2025.04.22 11:26,"코스피, 美발 악재에 2,480선 하락…트럼프發 혼란 속 반도체주 약세",이코노미스트,https://finance.naver.com/item/news_read.naver?article_id=0000076784&office_id=243&code=138040&page=6&sm=
2025.04.22 10:42,"[이호 기자의 마켓ON]메리츠금융지주, 최대 2800억 원 규모 회사채...",동아일보,https://finance.naver.com/item/news_read.naver?article_id=0003630072&office_id=020&code=138040&page=6&sm=
2025.04.21 15:56,"'눈치보기 장세' 코스피 2,480대 강보합 마감…외인 '팔자' 지속(...",연합뉴스,https://finance.naver.com/item/news_read.naver?article_id=0015342851&office_id=001&code=138040&page=6&sm=
2025.04.21 12:44,[서울데이터랩]HD현대중공업 2.23% 하락하며 시가총액 20위권 내 ...,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003535154&office_id=081&code=138040&page=6&sm=
2025.04.21 07:55,"KB금융, 1분기 온라인 관심도 ‘1위’…우리·신한금융 뒤이어",조세일보,https://finance.naver.com/item/news_read.naver?article_id=0002357415&office_id=123&code=138040&page=6&sm=
2025.04.20 18:38,"""고금리·부채 부담 줄이자""… 자본성증권 올해도 급증",파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005338515&office_id=014&code=138040&page=6&sm=
